file_id,loc,sloc,cyclomatic_avg,cyclomatic_max,function_count,class_count,nesting_depth_max,nesting_depth_avg,comment_ratio,avg_var_name_len,unique_var_count,halstead_vocab,parse_error,quality_score,label
code_0521,66,41,7.0,7,1,0,6,3.1429,0.1969696969696969,6.7143,7,0,False,0.8394,Bad
code_0522,81,51,2.333333333333333,3,3,0,1,1.0,0.1604938271604938,7.6667,9,0,False,0.2659,Good
code_0523,65,46,8.0,8,1,0,3,1.75,0.1384615384615384,8.5,12,0,False,0.8106,Bad
code_0524,72,46,4.0,4,2,0,3,1.6667,0.1805555555555555,8.625,16,0,False,0.4468,Moderate
code_0525,72,43,5.0,7,2,0,3,1.5556,0.2361111111111111,7.6667,6,0,False,0.5621,Moderate
code_0526,52,35,3.0,3,2,0,2,1.6667,0.173076923076923,5.4167,12,0,False,0.3372,Good
code_0527,51,34,2.0,2,2,0,1,1.0,0.1372549019607843,8.6667,6,0,False,0.2,Good
code_0528,72,53,2.375,4,7,1,2,1.3333,0.1111111111111111,10.25,12,0,False,0.2706,Good
code_0529,86,52,2.5,6,4,0,1,1.0,0.1627906976744186,11.3333,12,0,False,0.3021,Good
code_0530,93,56,6.0,6,1,0,3,1.8,0.1827956989247312,7.2069,29,0,False,0.6511,Bad
code_0531,67,41,3.0,3,2,0,2,1.4,0.1492537313432835,8.3333,9,0,False,0.3374,Good
code_0532,76,46,1.25,2,4,0,1,1.0,0.1710526315789473,8.6667,6,0,False,0.1511,Good
code_0533,151,98,3.4285714285714284,6,7,0,4,2.0,0.1854304635761589,7.1765,17,0,False,0.5531,Moderate
code_0534,135,60,6.0,6,2,0,3,1.75,0.3037037037037037,7.2857,21,0,False,0.6419,Bad
code_0535,88,52,2.0,2,3,0,2,1.4286,0.1931818181818181,6.5714,7,0,False,0.2682,Good
code_0536,91,62,2.75,6,4,0,1,1.0,0.1428571428571428,7.2727,11,0,False,0.3672,Moderate
code_0537,73,45,1.6666666666666667,3,3,0,2,1.3333,0.1917808219178082,6.5,14,0,False,0.2425,Good
code_0538,129,90,7.5,9,2,0,3,1.8667,0.1627906976744186,5.9318,44,0,False,0.8578,Bad
code_0539,82,50,2.6666666666666665,4,3,0,2,1.1667,0.1585365853658536,8.5,8,0,False,0.3369,Good
code_0540,82,53,3.0,6,3,0,2,1.5714,0.1585365853658536,6.9091,11,0,False,0.4176,Moderate
code_0541,77,57,3.0,3,1,0,2,1.3333,0.1168831168831168,8.6,5,0,False,0.3753,Moderate
code_0542,98,66,2.857142857142857,5,7,0,4,1.6364,0.0918367346938775,7.8571,7,0,False,0.461,Moderate
code_0543,106,80,1.7142857142857142,3,3,6,2,1.3333,0.1132075471698113,7.2353,17,0,False,0.2371,Good
code_0544,79,63,2.2,3,4,1,1,1.0,0.050632911392405,8.8,10,0,False,0.2724,Good
code_0546,98,77,1.8571428571428568,3,5,2,2,1.4,0.1122448979591836,11.8,10,0,False,0.2476,Good
code_0547,109,64,3.25,4,4,0,2,1.375,0.2201834862385321,14.5,6,0,False,0.3374,Good
code_0548,118,82,1.5,3,4,0,2,1.3333,0.1271186440677966,11.0,11,0,False,0.2767,Good
code_0549,149,109,2.5,3,3,1,2,1.5,0.1543624161073825,11.625,16,0,False,0.3648,Moderate
code_0550,126,82,1.7222222222222223,3,12,6,2,1.375,0.1746031746031746,9.625,8,0,False,0.1519,Good
code_0551,93,69,2.5,4,2,0,3,2.0,0.1290322580645161,10.2667,15,0,False,0.3945,Moderate
code_0552,154,115,2.2,4,13,2,3,1.2857,0.1168831168831168,8.6,15,0,False,0.343,Good
code_0553,96,61,3.0,3,2,0,2,1.5714,0.1875,12.8571,7,0,False,0.3318,Good
code_0554,90,63,3.0,3,2,0,2,1.4,0.1444444444444444,10.1818,11,0,False,0.3568,Moderate
code_0555,178,123,2.076923076923077,3,11,2,2,1.1,0.1404494382022472,12.5,4,0,False,0.2932,Good
code_0556,60,38,2.0,2,4,0,1,1.0,0.2166666666666666,10.25,8,0,False,0.1519,Good
code_0557,77,54,4.0,4,1,0,2,1.3333,0.1168831168831168,7.9231,13,0,False,0.4573,Moderate
code_0558,92,79,3.0,4,2,0,3,1.6,0.0217391304347826,8.5714,14,0,False,0.4768,Moderate
code_0561,48,31,2.5,3,2,0,2,1.3333,0.1875,12.5714,7,0,False,0.2373,Good
code_0562,38,27,3.0,3,1,0,2,1.3333,0.131578947368421,12.3333,6,0,False,0.29,Good
code_0563,95,62,1.6666666666666667,2,3,0,1,1.0,0.1789473684210526,7.7391,23,0,False,0.2028,Good
code_0564,84,59,1.6,2,5,0,2,1.2,0.119047619047619,7.0,11,0,False,0.2428,Good
code_0565,59,42,1.5,2,2,0,1,1.0,0.135593220338983,11.7143,7,0,False,0.156,Good
code_0566,63,46,3.5,4,2,0,3,1.6667,0.1587301587301587,9.0909,11,0,False,0.4149,Moderate
code_0567,48,32,1.3333333333333333,2,3,0,1,1.0,0.1458333333333333,6.1667,6,0,False,0.1601,Good
code_0568,71,53,2.25,3,4,0,2,1.3333,0.0985915492957746,7.0,12,0,False,0.3077,Good
code_0569,78,51,2.0,3,4,0,2,1.2,0.1794871794871795,7.5385,13,0,False,0.2591,Good
code_0570,54,32,2.0,2,1,0,1,1.0,0.2222222222222222,14.1429,7,0,False,0.1369,Good
code_0571,78,48,2.0,2,2,0,1,1.0,0.2051282051282051,7.3333,6,0,False,0.2167,Good
code_0572,61,34,1.0,1,1,0,0,0.0,0.2295081967213114,9.1111,9,0,False,0.0411,Good
code_0573,75,48,2.333333333333333,3,3,0,1,1.0,0.1866666666666666,5.3846,13,0,False,0.2633,Good
code_0574,64,37,1.6666666666666667,2,2,1,1,1.0,0.21875,5.875,8,0,False,0.1675,Good
code_0575,71,41,2.0,2,3,0,2,1.2,0.2394366197183098,6.0,8,0,False,0.229,Good
code_0576,72,48,2.0,2,2,0,1,1.0,0.125,6.2222,9,0,False,0.2466,Good
code_0577,60,38,2.0,2,1,0,1,1.0,0.2,11.2222,9,0,False,0.1739,Good
code_0578,78,53,2.5,3,2,0,2,1.25,0.141025641025641,7.2941,17,0,False,0.3226,Good
code_0579,51,30,1.5,2,1,1,1,1.0,0.2156862745098039,5.2,5,0,False,0.1578,Good
code_0580,51,28,3.0,3,1,0,1,1.0,0.2352941176470588,8.1667,6,0,False,0.2576,Good
code_0581,74,50,2.5,4,2,0,1,1.0,0.1351351351351351,8.8,10,0,False,0.2979,Good
code_0582,77,53,2.333333333333333,3,3,0,2,1.3333,0.1948051948051948,8.0,10,0,False,0.2854,Good
code_0583,66,41,5.0,5,1,0,3,2.0,0.1818181818181818,4.6,10,0,False,0.5729,Moderate
code_0584,51,31,1.5,2,1,1,1,1.0,0.2156862745098039,5.2,5,0,False,0.1584,Good
code_0585,66,41,2.333333333333333,4,3,0,3,1.6,0.1818181818181818,7.4286,7,0,False,0.3358,Good
code_0586,71,57,2.6666666666666665,4,3,0,2,1.4,0.028169014084507,10.8889,9,0,False,0.3654,Moderate
code_0587,92,71,2.0,3,4,0,2,1.2,0.0652173913043478,10.0,17,0,False,0.3032,Good
code_0588,103,86,2.6,3,5,0,2,1.4,0.0388349514563106,9.5833,12,0,False,0.3738,Moderate
code_0590,58,44,3.0,4,2,0,1,1.0,0.0517241379310344,10.3,10,0,False,0.3326,Good
code_0591,94,75,1.75,2,4,0,1,1.0,0.0744680851063829,12.1538,13,0,False,0.2205,Good
code_0592,70,51,3.0,4,2,0,2,1.25,0.1428571428571428,12.7143,14,0,False,0.3285,Good
code_0593,65,42,2.333333333333333,3,2,1,2,1.3333,0.1692307692307692,10.1818,11,0,False,0.2556,Good
code_0594,55,36,2.0,2,2,0,1,1.0,0.1818181818181818,10.75,8,0,False,0.1713,Good
code_0595,97,60,3.333333333333333,4,3,0,3,1.625,0.2164948453608247,13.7692,13,0,False,0.3751,Moderate
code_0596,77,59,3.0,3,3,0,2,1.4286,0.0649350649350649,16.1429,7,0,False,0.3236,Good
code_0597,88,59,5.0,5,1,0,3,1.75,0.1590909090909091,13.15,20,0,False,0.5341,Moderate
code_0598,67,42,2.25,3,3,1,2,1.25,0.1940298507462686,7.7273,11,0,False,0.2515,Good
code_0599,69,48,1.3333333333333333,2,3,0,1,1.0,0.1014492753623188,12.7143,7,0,False,0.1542,Good
code_0600,81,53,2.0,3,3,0,2,1.25,0.1604938271604938,12.6,10,0,False,0.2435,Good
code_0601,124,82,1.2222222222222223,3,6,3,1,1.0,0.1774193548387097,7.3333,15,0,False,0.1768,Good
code_0602,63,50,1.6666666666666667,2,3,0,1,1.0,0.0634920634920634,8.6364,11,0,False,0.2132,Good
code_0603,61,45,1.25,2,4,0,1,1.0,0.1475409836065573,11.3333,15,0,False,0.1194,Good
code_0604,73,44,1.1666666666666667,2,6,0,1,1.0,0.2465753424657534,7.8889,9,0,False,0.102,Good
code_0605,93,64,1.6,3,5,0,2,1.25,0.1505376344086021,9.1667,12,0,False,0.2458,Good
code_0606,101,68,1.0909090909090908,2,10,1,1,1.0,0.1584158415841584,9.5714,7,0,False,0.1115,Good
code_0607,75,42,8.0,8,1,0,8,4.5,0.28,9.0909,11,0,False,0.9706,Bad
code_0608,95,80,3.0,3,3,0,2,1.5,0.0421052631578947,15.2353,17,0,False,0.3603,Moderate
code_0609,144,96,2.25,3,4,0,1,1.0,0.1666666666666666,11.3939,33,0,False,0.2842,Good
code_0610,92,68,2.5,3,4,0,2,1.25,0.1847826086956521,12.8235,17,0,False,0.2707,Good
code_0611,103,74,1.2857142857142858,2,7,0,1,1.0,0.1650485436893204,8.4167,12,0,False,0.1688,Good
code_0612,73,45,4.0,4,1,0,3,2.0,0.2191780821917808,8.5,18,0,False,0.4471,Moderate
code_0613,148,115,2.0,3,7,1,1,1.0,0.1081081081081081,13.0,11,0,False,0.2727,Good
code_0614,71,38,2.0,2,2,0,1,1.0,0.2253521126760563,8.1667,6,0,False,0.1911,Good
code_0615,102,73,1.5714285714285714,2,6,1,1,1.0,0.1274509803921568,10.4615,13,0,False,0.1786,Good
code_0616,99,80,3.125,4,8,0,3,1.4375,0.0606060606060606,7.8333,12,0,False,0.4333,Moderate
code_0617,114,80,1.75,3,4,0,3,1.6667,0.1403508771929824,6.6522,23,0,False,0.3439,Good
code_0619,134,112,3.7142857142857135,9,7,0,7,2.381,0.0373134328358208,6.2222,18,0,False,0.7846,Bad
code_0621,91,70,3.333333333333333,4,3,0,9,3.5,0.1428571428571428,9.1111,9,0,False,0.6624,Bad
code_0622,90,63,2.0,3,3,0,3,1.3333,0.1444444444444444,6.8421,19,0,False,0.331,Good
code_0623,110,75,3.0,4,5,0,3,1.6429,0.2,7.2727,11,0,False,0.4138,Moderate
code_0624,117,93,3.142857142857143,8,7,0,6,2.3333,0.0769230769230769,4.9333,15,0,False,0.6675,Bad
code_0625,59,32,1.5,2,2,0,2,1.3333,0.2033898305084746,8.0909,11,0,False,0.1864,Good
code_0626,85,62,7.5,13,2,0,5,2.7273,0.1294117647058823,5.8182,11,0,False,1.0,Bad
code_0627,94,60,3.0,8,4,0,5,2.2222,0.202127659574468,8.0,10,0,False,0.5452,Moderate
code_0628,99,58,2.5,3,4,0,2,1.2857,0.2424242424242424,9.8462,13,0,False,0.2756,Good
code_0629,99,56,3.0,6,4,0,3,1.8571,0.202020202020202,9.1667,12,0,False,0.4288,Moderate
code_0630,81,51,1.6666666666666667,2,3,0,2,1.3333,0.1728395061728395,9.5,14,0,False,0.2178,Good
code_0631,53,34,2.0,2,1,0,1,1.0,0.1509433962264151,12.75,4,0,False,0.1759,Good
code_0632,149,77,1.4,2,5,0,1,1.0,0.2550335570469799,9.0625,32,0,False,0.1795,Good
code_0633,87,67,2.333333333333333,5,6,0,3,1.4444,0.0804597701149425,5.8125,16,0,False,0.4037,Moderate
code_0634,85,56,3.333333333333333,4,3,0,3,1.5,0.1647058823529411,10.4545,11,0,False,0.405,Moderate
code_0635,96,65,3.25,7,4,0,4,2.1,0.1979166666666666,7.5,4,0,False,0.5237,Moderate
code_0636,49,35,2.5,3,2,0,2,1.3333,0.1428571428571428,5.8333,6,0,False,0.3078,Good
code_0637,62,48,3.333333333333333,6,3,0,5,2.375,0.1129032258064516,5.5,8,0,False,0.557,Moderate
code_0638,116,72,2.75,3,4,0,3,1.6,0.1810344827586207,8.4,15,0,False,0.3834,Moderate
code_0639,72,41,1.3333333333333333,3,6,0,2,1.3333,0.2222222222222222,6.4,5,0,False,0.1903,Good
code_0640,68,42,1.6,2,4,1,1,1.0,0.1764705882352941,3.5,2,0,False,0.1914,Good
code_0641,80,48,2.5,5,4,0,3,1.625,0.2375,7.8571,7,0,False,0.3516,Moderate
code_0642,70,42,2.0,2,2,0,2,1.25,0.2428571428571428,6.2857,7,0,False,0.2352,Good
code_0643,85,45,2.333333333333333,3,3,0,2,1.25,0.2352941176470588,6.125,8,0,False,0.2864,Good
code_0644,63,44,1.0,1,0,0,5,3.0,0.1746031746031746,7.5,10,0,False,0.3021,Good
code_0645,74,54,2.5,6,5,1,4,2.1667,0.0945945945945946,4.2,5,0,False,0.4711,Moderate
code_0646,72,49,6.0,6,1,0,2,1.25,0.125,8.3,10,0,False,0.6153,Bad
code_0647,107,82,2.0,3,2,0,2,1.3333,0.102803738317757,9.2,5,0,False,0.3432,Good
code_0648,54,36,3.0,3,1,0,2,1.3333,0.1481481481481481,9.25,8,0,False,0.3244,Good
code_0649,121,99,3.0,4,5,0,4,1.8571,0.0578512396694214,6.0909,11,0,False,0.5332,Moderate
code_0650,104,85,2.8,3,5,0,2,1.5385,0.0769230769230769,10.7143,14,0,False,0.3661,Moderate
code_0651,118,82,4.0,8,4,0,5,2.0,0.1610169491525423,8.4615,13,0,False,0.6491,Bad
code_0652,68,53,2.0,2,5,0,1,1.0,0.1029411764705882,8.8333,6,0,False,0.2133,Good
code_0653,91,57,2.0,3,4,1,2,1.1667,0.1758241758241758,9.0909,22,0,False,0.2426,Good
code_0654,86,59,4.0,4,1,0,2,1.6667,0.1162790697674418,9.9375,16,0,False,0.4576,Moderate
code_0655,99,63,2.0,2,3,0,1,1.0,0.202020202020202,12.8889,9,0,False,0.1931,Good
code_0656,115,83,4.0,10,4,0,5,2.3846,0.2,7.75,12,0,False,0.6863,Bad
code_0657,82,56,3.5,5,4,0,3,1.6,0.2073170731707317,5.9,10,0,False,0.4463,Moderate
code_0658,127,78,4.5,6,4,0,4,1.9412,0.1968503937007874,12.1364,22,0,False,0.5684,Moderate
code_0659,162,99,2.4285714285714284,3,7,0,2,1.3333,0.1975308641975308,8.7391,23,0,False,0.343,Good
code_0660,113,75,2.0,2,4,0,1,1.0,0.2212389380530973,11.7,10,0,False,0.2054,Good
code_0661,45,31,4.0,4,1,0,1,1.0,0.1333333333333333,13.3333,3,0,False,0.3405,Good
code_0662,52,35,2.5,4,2,0,1,1.0,0.0961538461538461,8.0,3,0,False,0.2958,Good
code_0663,150,84,1.0,1,0,0,3,2.0,0.2066666666666666,6.75,32,0,False,0.295,Good
code_0664,70,40,2.0,3,2,0,2,1.5,0.2142857142857142,6.4167,24,0,False,0.2546,Good
code_0665,62,38,4.0,4,1,0,3,2.0,0.1612903225806451,7.2667,15,0,False,0.4661,Moderate
code_0666,49,31,2.0,2,1,0,1,1.0,0.1632653061224489,7.75,4,0,False,0.2034,Good
code_0667,68,37,2.0,2,2,0,1,1.0,0.1911764705882352,8.2222,9,0,False,0.1976,Good
code_0668,82,40,4.0,4,1,0,3,2.0,0.2560975609756097,7.0476,21,0,False,0.4467,Moderate
code_0669,162,74,1.1428571428571428,2,11,0,1,1.0,0.2839506172839506,9.1538,13,0,False,0.1279,Good
code_0670,114,69,5.0,6,2,0,5,2.625,0.1403508771929824,6.92,25,0,False,0.702,Bad
code_0671,111,84,1.5714285714285714,3,6,1,2,1.25,0.1351351351351351,4.6923,13,0,False,0.2884,Good
code_0672,54,36,1.0,1,0,0,1,1.0,0.1851851851851851,11.8,5,0,False,0.0946,Good
code_0673,66,37,6.0,6,1,0,3,2.2,0.2121212121212121,7.0,10,0,False,0.6308,Bad
code_0674,84,50,1.0,1,6,0,0,0.0,0.238095238095238,9.4286,7,0,False,0.0266,Good
code_0675,45,28,2.0,2,1,0,1,1.0,0.1555555555555555,9.2,5,0,False,0.1894,Good
code_0676,152,109,1.8333333333333333,2,6,0,2,1.25,0.0986842105263157,1.0,1,0,False,0.3993,Moderate
code_0677,92,72,1.2,2,5,1,1,1.0,0.108695652173913,6.9167,12,0,False,0.1872,Good
code_0678,114,84,1.6666666666666667,3,7,2,2,1.1667,0.1052631578947368,6.0667,15,0,False,0.2734,Good
code_0679,104,70,2.0,2,4,0,1,1.0,0.1442307692307692,16.0,10,0,False,0.1906,Good
code_0680,55,35,1.5,2,2,0,1,1.0,0.2,10.4444,9,0,False,0.1328,Good
code_0681,140,81,2.333333333333333,4,6,0,3,1.7,0.2285714285714285,7.6429,14,0,False,0.3768,Moderate
code_0682,108,69,2.25,4,4,0,1,1.0,0.2037037037037037,8.7222,18,0,False,0.2753,Good
code_0683,167,128,1.411764705882353,4,10,7,2,1.1429,0.0898203592814371,7.1739,23,0,False,0.2493,Good
code_0684,167,113,1.0,1,5,0,1,1.0,0.1616766467065868,6.6,5,0,False,0.2448,Good
code_0685,147,83,1.6666666666666667,3,7,0,2,1.2,0.2585034013605442,10.619,21,0,False,0.2333,Good
code_0686,83,49,2.4,4,4,1,3,1.8333,0.2771084337349397,5.7143,7,0,False,0.3213,Good
code_0687,216,135,1.9090909090909087,3,8,3,2,1.2727,0.2268518518518518,7.1667,18,0,False,0.3332,Good
code_0688,146,108,1.4285714285714286,4,9,5,2,1.1667,0.1232876712328767,6.8,20,0,False,0.248,Good
code_0689,326,298,2.0,2,7,0,1,1.0,0.0521472392638036,4.2857,7,0,False,0.6174,Bad
code_0690,89,55,1.0,1,0,0,4,2.2857,0.247191011235955,6.5333,15,0,False,0.2625,Good
code_0691,180,149,3.3125,14,12,4,7,3.04,0.0722222222222222,9.2,15,0,False,0.8068,Bad
code_0692,107,74,3.25,5,4,0,3,1.625,0.0934579439252336,7.4,15,0,False,0.4888,Moderate
code_0693,132,79,1.5555555555555556,3,9,0,2,1.1667,0.2348484848484848,7.5556,18,0,False,0.228,Good
code_0694,109,87,1.4444444444444444,3,5,4,1,1.0,0.073394495412844,7.1,20,0,False,0.2122,Good
code_0695,132,93,2.4,4,9,1,3,1.5714,0.1893939393939394,8.6875,16,0,False,0.347,Good
code_0696,129,98,2.272727272727273,7,10,1,4,1.8462,0.0697674418604651,7.5,4,0,False,0.4882,Moderate
code_0697,127,82,2.75,4,4,0,2,1.2222,0.1968503937007874,6.4583,24,0,False,0.3817,Moderate
code_0699,149,110,3.111111111111111,8,7,2,4,2.4286,0.1140939597315436,8.0909,22,0,False,0.5749,Moderate
code_0700,104,66,2.75,4,4,0,3,1.625,0.2115384615384615,7.0,17,0,False,0.3875,Moderate
code_0701,141,84,1.7142857142857142,2,7,0,1,1.0,0.2198581560283688,8.2222,18,0,False,0.2119,Good
code_0702,166,113,1.2307692307692308,3,10,3,1,1.0,0.1626506024096385,7.0,21,0,False,0.2031,Good
code_0703,70,60,2.6666666666666665,3,3,0,1,1.0,0.0428571428571428,6.8,10,0,False,0.3324,Good
code_0704,90,70,1.5,3,4,0,2,1.3333,0.0555555555555555,7.25,12,0,False,0.2988,Good
code_0705,74,62,2.25,3,4,0,2,1.4286,0.0135135135135135,9.6111,18,0,False,0.3243,Good
code_0706,62,48,3.333333333333333,4,3,0,3,1.5714,0.032258064516129,7.5714,14,0,False,0.4493,Moderate
code_0707,111,86,2.25,4,4,0,3,1.5,0.081081081081081,7.5455,11,0,False,0.4185,Moderate
code_0708,76,45,2.333333333333333,3,2,1,2,1.5,0.1842105263157894,8.625,8,0,False,0.2787,Good
code_0709,83,60,1.75,2,4,0,1,1.0,0.1325301204819277,6.0,8,0,False,0.2307,Good
code_0710,123,90,3.25,8,4,0,3,1.5,0.1138211382113821,9.8125,16,0,False,0.5424,Moderate
code_0711,78,57,3.0,5,3,0,2,1.2,0.0769230769230769,11.6364,11,0,False,0.3839,Moderate
code_0712,122,82,6.5,14,3,1,3,1.375,0.1557377049180328,9.5294,17,0,False,0.8459,Bad
code_0713,109,58,2.0,2,2,0,1,1.0,0.2477064220183486,9.6842,19,0,False,0.2057,Good
code_0714,101,68,2.6666666666666665,4,3,0,2,1.2,0.1584158415841584,7.4286,14,0,False,0.3679,Moderate
code_0715,125,87,2.4,4,5,0,2,1.1429,0.136,6.6364,11,0,False,0.3817,Moderate
code_0716,75,63,4.333333333333333,7,3,0,4,2.0,0.0266666666666666,7.4,10,0,False,0.6397,Bad
code_0717,79,60,3.1666666666666665,6,5,1,4,1.875,0.1392405063291139,11.4375,16,0,False,0.4379,Moderate
code_0718,118,81,1.25,2,4,0,1,1.0,0.1525423728813559,6.7778,9,0,False,0.2265,Good
code_0719,116,73,1.0,1,0,0,0,0.0,0.146551724137931,11.2222,18,0,False,0.1267,Good
code_0720,164,106,1.6666666666666667,3,3,0,2,1.1,0.1463414634146341,13.3636,11,0,False,0.3199,Good
code_0721,82,48,1.0,1,0,0,4,2.2,0.2073170731707317,9.0,12,0,False,0.2491,Good
code_0722,132,77,1.5,2,4,2,1,1.0,0.2121212121212121,9.375,16,0,False,0.1795,Good
code_0724,99,72,1.0,1,0,0,3,1.4615,0.1414141414141414,9.4737,19,0,False,0.2474,Good
code_0725,129,88,1.0,1,0,1,1,1.0,0.1627906976744186,9.4545,11,0,False,0.1976,Good
code_0726,114,76,2.0,2,3,0,1,1.0,0.1052631578947368,14.4167,12,0,False,0.2351,Good
code_0299,181,139,0.0,0,0,0,0,0.0,0.0994475138121546,0.0,0,0,True,,Unclassified
code_0425,109,71,0.0,0,0,0,0,0.0,0.2018348623853211,0.0,0,0,True,,Unclassified
code_0473,102,78,0.0,0,0,0,0,0.0,0.088235294117647,0.0,0,0,True,,Unclassified
code_0502,14,12,0.0,0,0,0,0,0.0,0.0714285714285714,0.0,0,0,True,,Unclassified
code_0511,192,144,0.0,0,0,0,0,0.0,0.125,0.0,0,0,True,,Unclassified
code_0545,275,215,0.0,0,0,0,0,0.0,0.0472727272727272,0.0,0,0,True,,Unclassified
code_0559,71,53,0.0,0,0,0,0,0.0,0.0985915492957746,0.0,0,0,True,,Unclassified
code_0560,72,50,0.0,0,0,0,0,0.0,0.1111111111111111,0.0,0,0,True,,Unclassified
code_0589,64,45,0.0,0,0,0,0,0.0,0.109375,0.0,0,0,True,,Unclassified
code_0618,105,77,0.0,0,0,0,0,0.0,0.0761904761904762,0.0,0,0,True,,Unclassified
code_0620,85,67,0.0,0,0,0,0,0.0,0.0705882352941176,0.0,0,0,True,,Unclassified
code_0698,258,201,0.0,0,0,0,0,0.0,0.1511627906976744,0.0,0,0,True,,Unclassified
code_0723,113,77,0.0,0,0,0,0,0.0,0.1061946902654867,0.0,0,0,True,,Unclassified
